cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000192,INCIDENT,SP-006,OUTAGE_IDENTITY,login,Identity & Access Management,2026-04-21,2026-04-21,EV-12BD99B1ED,1,EV-12BD99B1ED,news,Weak,,outage,OUTAGE_IDENTITY affecting login in Identity & Access Management.,0.85,Storyboard18,https://news.google.com/rss/articles/CBMiywFBVV95cUxPTWRoWGd3Uk8tQXB6c3JnZXNCYnBJZG11TDhXZk1YdWZPQTJ3UG4wM004cHc4WDNyRDJKeWdMSWFOM19aQ2UtN0xGd19fOTkydjhPTUw3N2JDUXpMYmFCVzZvUmFUVHpBalczXzdsc09keGpoeVl3TDVncnMtR3JWT3B2aHZySTN1SGdBQnZTcGN4em5GdE9hLVRjblNRVHlnR3Y5OVlsNXZrb0pxbGtoRGRoYjh2SWp3dlAycnl1RlJ3aGhpdG0wSmc0NNIB0AFBVV95cUxQd0ZRUHVNcjNfcWxSTktnSk5uOGtLQmRJeVplNjFtenk2MTJLbE0tejFOc2V6NVFMMFB6TVlSREpjUjFqRXhMZkpTRkNGS3Bvem5uU241YnRKQnctQmpBMUNZVGpQbnhmb1NWSUt4UkJUU0ZnejZ3aVRrbklOdkljX0NHUDlKU0I1OTJqMlZDaVp4SjAtTU02Xzc1YWVrWnh0bE1LYnByakMtVnkyTTZBeTlsbzBaN2FyWG93ZWliRmV1aDF6VGkxNl9YMHVqbVFI?oc=5,2026-04-28T15:39:16
CL-000193,INCIDENT,SP-008,SECURITY_RANSOMWARE,UNKNOWN,Vendor Risk,2026-04-21,2026-04-21,EV-098F9A37CC,1,EV-098F9A37CC,news,Weak,,"breach,incident,ransomware",SECURITY_RANSOMWARE affecting UNKNOWN in Vendor Risk.,0.75,InvestmentNews,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQZGFYQm9fV040d1hQZ2w2aXpUNmZWR2pKSG1FYmhEbE5BZkgyd25HalFIYmp6a1B5bTJINWcxY29Wa004UzF0cFRLdm8tRUFVeGJ5c0FkQmhHelNHMWRudExndE41NmFXTlBNc1JPREl6M25JSzg1ZUhoQnBUbUFRUWNXUjNWVC13aWdGc25BaUYtbEZCdmVWOVFSNHg2MUh0ZUxEVzU3c0VnS3J1ZkpYeExXQ1dpMTFRZnBaQWN4TzAwcHFCQ0NGVkRmUTNnekFwNDRkdU9jNERjTU4zRmlPRWNzMEliSzBLb0tuMHZCWQ?oc=5,2026-04-28T15:39:16
CL-000194,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-04-21,2026-04-21,EV-83F8EC4E66,1,EV-83F8EC4E66,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,marketscreener.com,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOUDJIZTVFSG02Yk9TU1pRN2RyelVqc2dvUlZXNC1CdUUwWGFUcWpyc3RuNGZqTVhyZjF2b1lKeWpEejJNdWxxR0Rnd1dmRjBBaXFfQTdiS2xfQWpnSE9RSU5qR3RxV2JXT1BoUmZvbFR0NkNaaWNTNi1wWDIwQW05bE5XQ2ZIQzhHXzZaeFRpR29JLUZiLWxETGRUelFuQkVsR3BCVWFGZzlrcWpEdTFYUWhiQTEwdWo2NVNqVnJhUllkZU5KSXc0Vm16enZRQ3M4RzFKeFF6QzhFcms4MmluQzdfMA?oc=5,2026-04-28T15:39:16
CL-000195,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-04-21,2026-04-21,EV-309667AC51,1,EV-309667AC51,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,Securelist,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9XUlBNZG5Sci1WN0gweElsODV6ZjRUazRPSHhuc3pKZ201dFJmdDFlZGVNY2ZLcjNkd1VUVk1WaXdMZHFWTWF6dDFJaFg3YkI3T0Q2cGFiOTY?oc=5,2026-04-28T15:39:16
CL-000196,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-22,2026-04-22,"EV-B0DCAA7C4C,EV-B0DCAA7C4C",2,EV-B0DCAA7C4C,news,Medium,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,American Banker,https://news.google.com/rss/articles/CBMikAFBVV95cUxOeW11REFXUWtXLUhjMkp5RmJESUdIM0U1LVd6WVZINVB3SkZKWFo1QldvbGhlVmZqXzY3QzFJVXFWUkI1dlhpS0pzQjY5TV96eGdkeWxkdkZLbS1fd2J4R1I4c1kxQ1RMUnFMTkVPVDd2X1hQRlA2MDZjLW1vYUlFUnM1RHZlT3dxdjYxYk1hZnY?oc=5,2026-04-28T15:39:16
CL-000197,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-22,2026-04-22,EV-42B6D35018,1,EV-42B6D35018,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,WPRI.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxNOVQwSV9xN283YVdYcnFqc3dUcjBVTUdid0VZN003QV9IN1pOM0VVS1VRUkQ0M1pSUGtDNEJ1UXByRXdBTjhwdkRkUVBwZEJOOUNxS2xKQWVuOW14SDlVT2VyRWtQd3MzTlJNN0NJanYtU05PY0xVVVhiSThQZXF2ckRXa2hjYmJQQnU2U2RaWEVHLW91M0kzdEQzMTFaeTVa0gGmAUFVX3lxTE9fdE5nSENBTnFLZDRIUGRsSGxMb211SXdSenRUSHN0LUd5bHRUR3FzQS1Ud2sxV0hKOXFDa1BObzRLS28tNmVMUmp5SVJ4SUxXR0VUTUE1VnQ0UG1mSDdyNmZJTXBDRkh5UmJ0aHBPa21od01zMjlJNHZURHVPaFhrd19MTHp3NWE2ZXZtWXlHdGxNZ3B5NGdGVTJNTFRGNTlVb1BzVXc?oc=5,2026-04-28T15:39:16
CL-000198,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-04-22,2026-04-22,EV-0F51102333,1,EV-0F51102333,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,Security Affairs,https://news.google.com/rss/articles/CBMitAFBVV95cUxPNUJlVEtJSkxnazZaTnV0MHJCcDVkQ1BQS0VvbkVhZjBMbHhuNEhqOEYtMXpTTWlPR0VNTmNrSHF2QVplS1Z4T09nNHhQSTN5NGpVQmZiZXU0NUhqWUJEblZ6d3J1QnI4dDVsS2NPWlpDVlVnTzZ5UUNOS0RGa2NxWG1ENTVSZXBPMkl0U2s2a29QWVl1dGtjSTVSMXU3cHIxaXh6bVZ6c0M0NkFDZ25RMWc0Q2nSAboBQVVfeXFMT0E5YzZMRTJpX0VBX3JhMWl1X29ES0ZXczdKUWJPdl9jc1pNQkt5M29Yck5iZm4xWW94dkJ4Sy04RDFhTzhWZjcxbnN2eEIxSDY2enRHRFl3QzdDUS1ZbFdQeTJHNDg5cnEzREdFN3gyVkY3V2xGMFVVSUhNUFNPSmstLVVaUWhGcXlVLVdwaWNqdmV0WEZqZEZIcDBUZzBOSk0ySlBGSzRvV0toYm9maHhlMVRyRVY3cVhR?oc=5,2026-04-28T15:39:16
CL-000199,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-23,2026-04-23,"EV-A4A7A0EF09,EV-A4A7A0EF09",2,EV-A4A7A0EF09,news,Medium,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,PYMNTS.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxQQnhROHlFNFBuOGJvb2FvVzdSLXc2dm16YUVESnBvc1NSUTFGR0I4Y2Fjb2FfX2EzV0ZQc1VsTDFqUVpLYlgzSTVnd3RJNERnbFluVzNzbUJDczE2cTVxY1hBVEtYbUQtd0NockNaRWNOTEFSYndGYnlJVG9VRG5hdmxCc2l2RkdWOGNsbTBSMzFKOVRCM2k5WV8zNjVWY0xFcTg5dQ?oc=5,2026-04-28T15:39:16
CL-000200,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-24,2026-04-24,EV-AE7F002015,1,EV-AE7F002015,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,CyberSecurityNews,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9hVE40VEE1Yk9IRXJfZ2hBaThGM2s3YzRRU1MteTM5X1NsUEtwN2lYTTVaRkw4MEM3c2dyMVNhc1dKRVdxd0NrdUc5QkFFdEhNbklOZjVqMEUzSmJL0gFiQVVfeXFMT09xN1dvUFo4OUxtc1Q2c3JHUmtYdEMzNWp3dFVfc0JfT0JjV1ktbkw3ek81by1IWlJkaXhQMkNFSVpoZlJfSEF3XzVUX3J2TFJuMktRT0xjRnhKV0lJTkUwOFE?oc=5,2026-04-28T15:39:16
CL-000201,INCIDENT,SP-011,REGULATORY_ENFORCEMENT,UNKNOWN,Compliance & Governance,2026-04-25,2026-04-25,EV-9AF03A0705,1,EV-9AF03A0705,news,Weak,,enforcement,REGULATORY_ENFORCEMENT affecting UNKNOWN in Compliance & Governance.,0.75,en.bd-pratidin.com,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5lS0tGN1RmYklGTFRXaWJxMlpidWxQU09KWWJmOTVPYl9PTG5mZm9GREk2aG9OUWZDaHpQRTctOHpLTkZldXBUbkZJQnVKNVo4Ykw3ZmxKcm9SczdRa1cyZ1NR?oc=5,2026-04-28T15:39:16
CL-000202,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-04-25,2026-04-25,EV-D263816971,1,EV-D263816971,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,vocal.media,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQU21ZX1NKUE9IcXZnVVQ5ZXN3Q0M1Tk5mamtOaXN6a21PUTh5eDY4UDFuTkNNN2E2VVZTVWdOS3BQNl9OOXppSmhIRElaa0piVDF4MGFqLWhHMm50ZjFUenp6ZzFiVkhwa2pMVW5JdHI0VVNCeWphclZmUV9VSllsSFd5SmNvNk9fT0pFQm1mVWw4YmVQOEwwS2VKcjJKZ1ZidVVLZTNCU1I1YUZTcmRHd2lVNUFpNTBIM2lkOU50TWR1Zw?oc=5,2026-04-28T15:39:16
CL-000203,INCIDENT,SP-006,SECURITY_BREACH,UNKNOWN,Identity & Access Management,2026-04-27,2026-04-27,EV-7434A4E96A,1,EV-7434A4E96A,news,Weak,,"breach,outage",SECURITY_BREACH affecting UNKNOWN in Identity & Access Management.,0.55,The Economic Times,https://news.google.com/rss/articles/CBMivgJBVV95cUxQVURCWURsRkZkbTU2cDAteUpnVmR0bDRMM3RFVlpIc2I1VThta3BHR3J4UllENm9BODFZQ0tUSlJoN0oxTHVEU09XNTBwVUQ1a3g0bDg3SGF2UHpzeUlpMkVPaTRlcFBGZElndGJoX1NrN2RJc0Y0ejFOdVZINmtZOUh0ZXB2RDhuQVNtU0ROU2gwUWlWLXd1VVNnTDRYOFFHY2NENVdJSEZIVzRaNnZCNnd0dGgwZHJIb2tjc3gxQXpnQjd3WlF6Zng4clhoVUFUNE85eXo1aTZiSlpwOVItUDlRMFhYd3NzWkRFUVFZQ185UzhaWmhVcU4zS3pNTEpHdi1xTDRRQ19iQml2U2xIWjJwWGRZcGF6VDRRaGJPSkVoaGFyakN4LXB6bkNHOFAtamk3Q0R3eG9uQ0FoUWfSAb4CQVVfeXFMUFVEQllEbEZGZG01NnAwLXlKZ1ZkdGw0TDN0RVZaSHNiNVU4bWtwR0dyeFJZRDZvQTgxWUNLVEpSaDdKMUx1RFNPVzUwcFVENWt4NGw4N0hhdlB6c3lJaTJFT2k0ZXBQRmRJZ3RiaF9TazdkSXNGNHoxTnVWSDZrWTlIdGVwdkQ4bkFTbVNETlNoMFFpVi13dVVTZ0w0WDhRR2NjRDVXSUhGSFc0WjZ2QjZ3dHRoMGRySG9rY3N4MUF6Z0I3d1pRemZ4OHJYaFVBVDRPOXl6NWk2YkpacDlSLVA5UTBYWHdzc1pERVFRWUNfOVM4WlpoVXFOM0t6TUxKR3YtcUw0UUNfYkJpdlNsSFoycFhkWXBhelQ0UWhiT0pFaGhhcmpDeC1wem5DRzhQLWppN0NEd3hvbkNBaFFn?oc=5,2026-04-28T15:39:16
CL-000204,INCIDENT,SP-006,OUTAGE_CLOUD_REGION,cloud,Identity & Access Management,2026-04-27,2026-04-27,EV-CB629D1AD1,1,EV-CB629D1AD1,news,Weak,,"disruption,outage",OUTAGE_CLOUD_REGION affecting cloud in Identity & Access Management.,0.85,capitolskyline.com,https://news.google.com/rss/articles/CBMibEFVX3lxTE03bjUtNTNTMmV4bHhkbnl0UHozd3hQSmJETGduV0t2Y2pCd3JCbFNVVFR0cmZEZzRrMlRtSmZ2LWktS09mZE5GRTExVURDdVdHTENsZmpTTmo4Qjgxa0hKRGFFZnNwdHh6VkM2VQ?oc=5,2026-04-28T15:39:16
CL-000205,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2026-04-27,2026-04-27,EV-33A3DCB281,1,EV-33A3DCB281,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.55,Daily Times,https://news.google.com/rss/articles/CBMiogFBVV95cUxOTE1VMmlQQ0k2bVhTbE52V3dyWGlMbmRnZHNPMDhoNzNXakRCT1cwbFRGM3pET0g2b3V1NlB1SEtrd1BkREFROGFmRFYtS09EdWlzY0dyQ2w3RVhGZWs5RndxTW10SjhzS0hJT3NUVUxqQ1RJemsxaDN1QU02TDRGb21saEpNb1JGUEtVTWE2eVA2YkRVTUFxQk1YeUdjUUJ6MlE?oc=5,2026-04-28T15:39:16
